MEETVERANTWOORDELIJKE,NETBEHEERDER,NETGEBIED,STRAATNAAM,POSTCODE_VAN,POSTCODE_TOT,WOONPLAATS,LANDCODE,PRODUCTSOORT,VERBRUIKSSEGMENT,"Aantal Aansluitingen",%Leveringsrichting,"%Fysieke status","%Defintieve aansl (NRM)","%Soort aansluiting","Soort aansluiting Naam",SJV,"%SJV laag tarief","%Slimme Meter","Gemiddeld aantal telwielen"
,"Liander N.V. (NW)",,Loggerhof,1034CG,1034CG,AMSTERDAM,NL,ELK,KVB,29,96.55,86.21,100,59,1x25,2147,41.38,41.38,1
,"GAS Liander",,Loggerhof,1034CG,1034CG,AMSTERDAM,NL,GAS,KVB,24,100,100,100,100,G4,1469,0,50,
,"GAS Liander",,Loggerhof,1034CH,1034CH,AMSTERDAM,NL,GAS,KVB,19,100,94.74,100,95,G4,2019,0,0,
,"Liander N.V. (NW)",,Loggerhof,1034CH,1034CH,AMSTERDAM,NL,ELK,KVB,26,92.31,88.46,100,73,1x25,1894,3.85,0,1.1
,"Liander N.V. (NW)",,Loodskotterhof,1034CK,1034CK,AMSTERDAM,NL,ELK,KVB,23,100,95.65,100,78,1x25,2425,13.04,13.04,1
,"GAS Liander",,Loodskotterhof,1034CK,1034CK,AMSTERDAM,NL,GAS,KVB,21,100,100,100,100,G4,294,0,14.29,
,"Liander N.V. (NW)",,Loodskotterhof,1034CL,1034CL,AMSTERDAM,NL,ELK,KVB,20,100,100,100,85,1x25,2605,15,0,1.2
,"GAS Liander",,Loodskotterhof,1034CL,1034CL,AMSTERDAM,NL,GAS,KVB,17,100,94.12,100,100,G4,222,0,0,
,"GAS Liander",,Loodskotterhof,1034CM,1034CM,AMSTERDAM,NL,GAS,KVB,33,100,100,100,100,G4,722,0,72.73,
,"Liander N.V. (NW)",,Loodskotterhof,1034CM,1034CM,AMSTERDAM,NL,ELK,KVB,37,94.59,97.3,100,46,3x25,2689,70.27,67.57,1.3
,"GAS Liander",,Loodskotterhof,1034CN,1034CN,AMSTERDAM,NL,GAS,KVB,24,100,100,100,100,G4,432,0,25,
,"Liander N.V. (NW)",,Loodskotterhof,1034CN,1034CN,AMSTERDAM,NL,ELK,KVB,29,100,93.1,100,45,1x25,2021,27.59,20.69,1.2
"Liander N.V.","Liander N.V. (NW)",,Bezaanjachtplein,1034CR,1034CR,AMSTERDAM,NL,ELK,KVB,184,100,78.26,100,64,1x35,6085,82.07,82.07,
"Liander N.V.","GAS Liander",,Bezaanjachtplein,1034CR,1034CR,AMSTERDAM,NL,GAS,KVB,32,100,9.38,100,88,G4,1917,0,9.38,
"Liander N.V.","GAS Liander",,Statenjachtstraat,1034CS,1034CS,AMSTERDAM,NL,GAS,KVB,18,100,0,100,94,G6,1069,0,0,
"Liander N.V.","Liander N.V. (NW)",,Statenjachtstraat,1034CS,1034CS,AMSTERDAM,NL,ELK,KVB,25,100,12,100,88,3x25,1782,12,0,2
"Liander N.V.","GAS Liander",,Statenjachtstraat,1034CT,1034CT,AMSTERDAM,NL,GAS,KVB,18,100,0,100,94,G6,889,0,0,
"Liander N.V.","Liander N.V. (NW)",,Statenjachtstraat,1034CT,1034CT,AMSTERDAM,NL,ELK,KVB,19,100,0,100,100,3x25,2210,5.26,0,
"Liander N.V.","GAS Liander",,Statenjachtstraat,1034CV,1034DA,AMSTERDAM,NL,GAS,KVB,63,100,80.95,100,81,G4,1008,0,76.19,
"Liander N.V.","Liander N.V. (NW)",,Statenjachtstraat,1034CV,1034CV,AMSTERDAM,NL,ELK,KVB,11,100,0,100,91,3x25,3593,18.18,0,
"Liander N.V.","Liander N.V. (NW)",,Statenjachtstraat,1034CW,1034CW,AMSTERDAM,NL,ELK,KVB,20,100,0,100,100,3x25,4528,0,0,
"Liander N.V.","Liander N.V. (NW)",,Statenjachtstraat,1034CX,1034CX,AMSTERDAM,NL,ELK,KVB,18,100,0,100,94,3x25,1614,0,0,
"Liander N.V.","Liander N.V. (NW)",,Statenjachtstraat,1034CZ,1034CZ,AMSTERDAM,NL,ELK,KVB,18,100,0,100,100,3x25,2584,0,0,
,"Liander N.V. (NW)",,Bezaanjachtplein,1034DA,1034DA,AMSTERDAM,NL,ELK,KVB,57,100,91.23,100,68,1x25,3337,84.21,84.21,1
,"Liander N.V. (NW)",,Bezaanjachtplein,1034DB,1034DB,AMSTERDAM,NL,ELK,KVB,49,100,97.96,100,84,1x25,2121,79.59,75.51,1.2
,"GAS Liander",,Bezaanjachtplein,1034DB,1034DB,AMSTERDAM,NL,GAS,KVB,45,100,100,100,100,G4,893,0,80,
,"Liander N.V. (NW)",,Bezaanjachtplein,1034DC,1034DC,AMSTERDAM,NL,ELK,KVB,49,100,97.96,100,82,1x25,2750,85.71,85.71,1
,"GAS Liander",,Bezaanjachtplein,1034DC,1034DC,AMSTERDAM,NL,GAS,KVB,45,100,100,100,100,G4,936,0,91.11,
"Liander N.V.","Liander N.V. (NW)",,"Banne Buikslootlaan",1034DD,1034DD,AMSTERDAM,NL,ELK,KVB,42,100,97.62,100,79,1x25,1488,7.14,9.52,1
,"GAS Liander",,"Banne Buikslootlaan",1034DD,1034DD,AMSTERDAM,NL,GAS,KVB,37,100,100,100,97,G4,675,0,8.11,
,"GAS Liander",,Barkpad,1034DG,1034DG,AMSTERDAM,NL,GAS,KVB,13,100,100,100,100,G4,1480,0,30.77,
,"Liander N.V. (NW)",,Barkpad,1034DG,1034DG,AMSTERDAM,NL,ELK,KVB,13,92.31,100,100,85,1x35,3248,38.46,30.77,1.1
,"Liander N.V. (NW)",,Banneplein,1034DK,1034DK,AMSTERDAM,NL,ELK,KVB,27,100,100,100,100,1x35,1433,100,100,
,"GAS Liander",,Banneplein,1034DK,1034DK,AMSTERDAM,NL,GAS,KVB,27,100,100,100,100,G4,701,0,100,
,"Liander N.V. (NW)",,Banneplein,1034DL,1034DL,AMSTERDAM,NL,ELK,KVB,28,100,100,100,79,1x25,1721,75,71.43,1.1
,"GAS Liander",,Banneplein,1034DL,1034DL,AMSTERDAM,NL,GAS,KVB,27,100,100,100,100,G4,707,0,66.67,
,"GAS Liander",,Banneplein,1034DM,1034DM,AMSTERDAM,NL,GAS,KVB,17,100,100,100,100,G4,767,0,94.12,
,"Liander N.V. (NW)",,Banneplein,1034DM,1034DM,AMSTERDAM,NL,ELK,KVB,18,100,94.44,100,94,1x25,1562,88.89,88.89,1
,"GAS Liander",,Banneplein,1034DN,1034DN,AMSTERDAM,NL,GAS,KVB,17,100,100,100,100,G4,759,0,94.12,
,"Liander N.V. (NW)",,Banneplein,1034DN,1034DN,AMSTERDAM,NL,ELK,KVB,28,100,100,100,54,1x35,2228,96.43,96.43,1
,"Liander N.V. (NW)",,Marjoleinstraat,1034DR,1034DR,AMSTERDAM,NL,ELK,KVB,27,100,100,100,100,1x35,1643,7.41,7.41,1
,"GAS Liander",,Marjoleinstraat,1034DR,1034DR,AMSTERDAM,NL,GAS,KVB,27,100,100,100,96,G4,793,0,7.41,
,"Liander N.V. (NW)",,Marjoleinstraat,1034DS,1034DS,AMSTERDAM,NL,ELK,KVB,26,100,100,100,92,1x35,1857,3.85,3.85,1
,"GAS Liander",,Marjoleinstraat,1034DS,1034DS,AMSTERDAM,NL,GAS,KVB,24,100,100,100,100,G4,781,0,0,
,"GAS Liander",,Marjoleinstraat,1034DT,1034DT,AMSTERDAM,NL,GAS,KVB,19,100,94.74,100,84,G4,2385,0,5.26,
,"Liander N.V. (NW)",,Marjoleinstraat,1034DT,1034DT,AMSTERDAM,NL,ELK,KVB,48,100,93.75,100,54,3x25,3041,14.58,8.33,1.1
"Liander N.V.","Liander N.V. (NW)",,Dillehof,1034DV,1034EA,AMSTERDAM,NL,ELK,KVB,32,100,43.75,100,56,3x25,2753,0,0,1
"Liander N.V.","Liander N.V. (NW)",,Statenjachtstraat,1034EB,1034EB,AMSTERDAM,NL,ELK,KVB,20,100,0,100,95,3x25,1783,5,0,
,"GAS Liander",,Statenjachtstraat,1034EC,1034EC,AMSTERDAM,NL,GAS,KVB,16,100,100,100,94,G4,2799,0,0,
,"Liander N.V. (NW)",,Statenjachtstraat,1034EC,1034EC,AMSTERDAM,NL,ELK,KVB,18,94.44,100,100,72,1x25,7262,27.78,11.11,1.2
,"GAS Liander",,Statenjachtstraat,1034ED,1034ED,AMSTERDAM,NL,GAS,KVB,15,100,100,100,100,G4,1041,0,20,
,"Liander N.V. (NW)",,Statenjachtstraat,1034ED,1034ED,AMSTERDAM,NL,ELK,KVB,15,100,100,100,93,1x25,1771,20,20,1
,"GAS Liander",,Statenjachtstraat,1034EE,1034EE,AMSTERDAM,NL,GAS,KVB,15,100,100,100,100,G4,928,0,0,
,"Liander N.V. (NW)",,Statenjachtstraat,1034EE,1034EE,AMSTERDAM,NL,ELK,KVB,16,100,100,100,81,1x25,1454,12.5,0,1.1
,"GAS Liander",,Statenjachtstraat,1034EG,1034EG,AMSTERDAM,NL,GAS,KVB,15,100,100,100,100,G4,967,0,0,
,"Liander N.V. (NW)",,Statenjachtstraat,1034EG,1034EG,AMSTERDAM,NL,ELK,KVB,16,100,100,100,88,1x25,1521,0,0,1
,"Liander N.V. (NW)",,Statenjachtstraat,1034EH,1034EH,AMSTERDAM,NL,ELK,KVB,15,100,100,100,100,1x25,1800,0,0,1
,"GAS Liander",,Statenjachtstraat,1034EH,1034EH,AMSTERDAM,NL,GAS,KVB,15,100,100,100,100,G4,1303,0,0,
,"Liander N.V. (NW)",,Statenjachtstraat,1034EJ,1034EJ,AMSTERDAM,NL,ELK,KVB,14,100,100,100,86,1x25,1673,7.14,0,1.1
,"GAS Liander",,Statenjachtstraat,1034EJ,1034EJ,AMSTERDAM,NL,GAS,KVB,13,100,100,100,100,G4,1270,0,0,
,"GAS Liander",,Statenjachtstraat,1034EK,1034EK,AMSTERDAM,NL,GAS,KVB,15,100,100,100,100,G4,1413,0,6.67,
,"Liander N.V. (NW)",,Statenjachtstraat,1034EK,1034EK,AMSTERDAM,NL,ELK,KVB,20,100,85,100,80,1x25,5260,10,10,1
,"Liander N.V. (NW)",,Statenjachtstraat,1034EL,1034EL,AMSTERDAM,NL,ELK,KVB,15,100,100,100,80,1x25,1739,0,0,1
,"GAS Liander",,Statenjachtstraat,1034EL,1034EL,AMSTERDAM,NL,GAS,KVB,15,100,100,100,100,G4,1007,0,0,
,"GAS Liander",,Statenjachtstraat,1034EM,1034EM,AMSTERDAM,NL,GAS,KVB,15,100,100,100,100,G4,1059,0,0,
,"Liander N.V. (NW)",,Statenjachtstraat,1034EM,1034EM,AMSTERDAM,NL,ELK,KVB,15,100,100,100,93,1x25,1800,6.67,0,1.1
,"Liander N.V. (NW)",,Statenjachtstraat,1034EN,1034EN,AMSTERDAM,NL,ELK,KVB,15,100,100,100,93,1x25,1698,13.33,6.67,1.1
,"GAS Liander",,Statenjachtstraat,1034EN,1034EN,AMSTERDAM,NL,GAS,KVB,15,100,100,100,100,G4,1224,0,6.67,
,"Liander N.V. (NW)",,Statenjachtstraat,1034EP,1034EP,AMSTERDAM,NL,ELK,KVB,16,100,100,100,88,1x25,1498,6.25,6.25,1
,"GAS Liander",,Statenjachtstraat,1034EP,1034EP,AMSTERDAM,NL,GAS,KVB,15,100,100,100,100,G4,922,0,6.67,
,"GAS Liander",,Statenjachtstraat,1034ER,1034ER,AMSTERDAM,NL,GAS,KVB,13,100,100,100,100,G4,982,0,0,
,"Liander N.V. (NW)",,Statenjachtstraat,1034ER,1034ER,AMSTERDAM,NL,ELK,KVB,14,100,85.71,100,86,1x25,1353,0,0,1
"Liander N.V.","Liander N.V. (NW)",,Statenjachtstraat,1034ES,1034ES,AMSTERDAM,NL,ELK,KVB,19,100,94.74,100,68,1x25,3562,26.32,21.05,1.1
,"GAS Liander",,Statenjachtstraat,1034ES,1034ES,AMSTERDAM,NL,GAS,KVB,16,100,100,100,100,G4,1258,0,25,
,"GAS Liander",,Statenjachtstraat,1034ET,1034ET,AMSTERDAM,NL,GAS,KVB,15,100,100,100,100,G4,697,0,26.67,
,"Liander N.V. (NW)",,Statenjachtstraat,1034ET,1034ET,AMSTERDAM,NL,ELK,KVB,15,100,100,100,67,1x25,1143,26.67,26.67,1
,"GAS Liander",,Statenjachtstraat,1034EV,1034EV,AMSTERDAM,NL,GAS,KVB,15,100,100,100,100,G4,985,0,13.33,
,"Liander N.V. (NW)",,Statenjachtstraat,1034EV,1034EV,AMSTERDAM,NL,ELK,KVB,15,100,100,100,67,1x25,1737,20,13.33,1.1
,"Liander N.V. (NW)",,Statenjachtstraat,1034EW,1034EW,AMSTERDAM,NL,ELK,KVB,16,100,93.75,100,81,1x25,4647,12.5,12.5,1
,"GAS Liander",,Statenjachtstraat,1034EW,1034EW,AMSTERDAM,NL,GAS,KVB,15,100,100,100,100,G4,874,0,13.33,
,"GAS Liander",,Statenjachtstraat,1034EX,1034EX,AMSTERDAM,NL,GAS,KVB,15,100,100,100,100,G4,794,0,26.67,
,"Liander N.V. (NW)",,Statenjachtstraat,1034EX,1034EX,AMSTERDAM,NL,ELK,KVB,15,100,100,100,60,1x25,1633,26.67,26.67,1
,"GAS Liander",,Statenjachtstraat,1034EZ,1034EZ,AMSTERDAM,NL,GAS,KVB,13,100,100,100,100,G4,949,0,15.38,
,"Liander N.V. (NW)",,Statenjachtstraat,1034EZ,1034EZ,AMSTERDAM,NL,ELK,KVB,30,100,100,100,63,1x35,2155,63.33,63.33,1
,"Liander N.V. (NW)",,Statenjachtstraat,1034GA,1034GA,AMSTERDAM,NL,ELK,KVB,149,99.33,100,100,84,1x35,2703,48.32,47.65,1
,"GAS Liander",,Statenjachtstraat,1034GA,1034GA,AMSTERDAM,NL,GAS,KVB,16,100,100,100,94,G4,209,0,0,
,"Liander N.V. (NW)",,Statenjachtstraat,1034GB,1034GB,AMSTERDAM,NL,ELK,KVB,12,100,100,100,100,1x25,1267,0,0,1
,"GAS Liander",,Statenjachtstraat,1034GB,1034GB,AMSTERDAM,NL,GAS,KVB,12,100,100,100,100,G4,25,0,0,
,"GAS Liander",,Statenjachtstraat,1034GC,1034GC,AMSTERDAM,NL,GAS,KVB,16,100,93.75,100,100,G4,20,0,0,
,"Liander N.V. (NW)",,Statenjachtstraat,1034GC,1034GC,AMSTERDAM,NL,ELK,KVB,16,100,100,100,100,1x25,1406,6.25,6.25,1
,"Liander N.V. (NW)",,Statenjachtstraat,1034GD,1034GD,AMSTERDAM,NL,ELK,KVB,12,100,100,100,92,1x25,1118,0,0,1
,"GAS Liander",,Statenjachtstraat,1034GD,1034GD,AMSTERDAM,NL,GAS,KVB,12,100,100,100,100,G4,26,0,0,
,"GAS Liander",,Statenjachtstraat,1034GE,1034GE,AMSTERDAM,NL,GAS,KVB,16,100,100,100,100,G4,35,0,6.25,
,"Liander N.V. (NW)",,Statenjachtstraat,1034GE,1034GE,AMSTERDAM,NL,ELK,KVB,16,100,100,100,94,1x25,2107,6.25,6.25,1
,"GAS Liander",,Statenjachtstraat,1034GG,1034GG,AMSTERDAM,NL,GAS,KVB,12,100,100,100,100,G4,30,0,0,
,"Liander N.V. (NW)",,Statenjachtstraat,1034GG,1034GG,AMSTERDAM,NL,ELK,KVB,12,100,100,100,100,1x25,1261,0,0,1
,"Liander N.V. (NW)",,Statenjachtstraat,1034GH,1034GH,AMSTERDAM,NL,ELK,KVB,16,100,100,100,100,1x25,1249,0,0,1
,"GAS Liander",,Statenjachtstraat,1034GH,1034GH,AMSTERDAM,NL,GAS,KVB,16,100,100,100,100,G4,26,0,0,
,"GAS Liander",,Statenjachtstraat,1034GJ,1034GJ,AMSTERDAM,NL,GAS,KVB,13,100,92.31,100,92,G4,2500,0,0,
,"Liander N.V. (NW)",,Statenjachtstraat,1034GJ,1034GJ,AMSTERDAM,NL,ELK,KVB,15,100,100,100,80,1x25,6136,6.67,0,1.1
"Liander N.V.","GAS Liander",,Kopjachtstraat,1034GK,1034GK,AMSTERDAM,NL,GAS,KVB,18,100,0,100,100,G6,1101,0,0,
"Liander N.V.","Liander N.V. (NW)",,Kopjachtstraat,1034GK,1034GK,AMSTERDAM,NL,ELK,KVB,18,100,0,100,100,3x25,1396,0,0,
"Liander N.V.","Liander N.V. (NW)",,Kopjachtstraat,1034GL,1034GL,AMSTERDAM,NL,ELK,KVB,20,100,0,100,100,3x25,2142,10,0,
"Liander N.V.","GAS Liander",,Kopjachtstraat,1034GL,1034GL,AMSTERDAM,NL,GAS,KVB,18,100,0,100,100,G6,1178,0,0,
"Liander N.V.","Liander N.V. (NW)",,Kopjachtstraat,1034GM,1034GN,AMSTERDAM,NL,ELK,KVB,27,100,0,100,100,3x25,1633,0,0,
"Liander N.V.","GAS Liander",,Kopjachtstraat,1034GM,1034GN,AMSTERDAM,NL,GAS,KVB,27,100,0,100,100,G6,1010,0,0,
"Liander N.V.","GAS Liander",,Kustvaarderstraat,1034GP,1034GP,AMSTERDAM,NL,GAS,KVB,18,100,0,100,100,G6,1041,0,0,
"Liander N.V.","Liander N.V. (NW)",,Kustvaarderstraat,1034GP,1034GP,AMSTERDAM,NL,ELK,KVB,19,100,0,100,100,3x25,1906,5.26,0,
"Liander N.V.","Liander N.V. (NW)",,Kustvaarderstraat,1034GR,1034GR,AMSTERDAM,NL,ELK,KVB,10,100,0,100,100,3x25,1723,0,0,
"Liander N.V.","GAS Liander",,Kustvaarderstraat,1034GR,1034GS,AMSTERDAM,NL,GAS,KVB,27,100,0,100,100,G6,1185,0,0,
"Liander N.V.","Liander N.V. (NW)",,Fregatstraat,1034GS,1034GS,AMSTERDAM,NL,ELK,KVB,18,100,0,100,100,3x25,1484,0,0,
"Liander N.V.","GAS Liander",,Fregatstraat,1034GT,1034GT,AMSTERDAM,NL,GAS,KVB,18,100,0,100,94,G6,1082,0,0,
"Liander N.V.","Liander N.V. (NW)",,Fregatstraat,1034GT,1034GT,AMSTERDAM,NL,ELK,KVB,20,100,0,100,100,3x25,1744,5,0,
"Liander N.V.","GAS Liander",,Fregatstraat,1034GV,1034GW,AMSTERDAM,NL,GAS,KVB,27,100,0,100,67,G4,1114,0,0,
"Liander N.V.","Liander N.V. (NW)",,Fregatstraat,1034GV,1034GW,AMSTERDAM,NL,ELK,KVB,27,100,0,100,96,3x25,1450,0,0,
"Liander N.V.","GAS Liander",,Galjoenstraat,1034GX,1034GX,AMSTERDAM,NL,GAS,KVB,18,100,0,100,100,G4,1125,0,0,
"Liander N.V.","Liander N.V. (NW)",,Galjoenstraat,1034GX,1034GX,AMSTERDAM,NL,ELK,KVB,19,100,0,100,95,3x25,1630,0,0,
"Liander N.V.","Liander N.V. (NW)",,Galjoenstraat,1034GZ,1034GZ,AMSTERDAM,NL,ELK,KVB,11,100,0,100,100,3x25,2074,9.09,0,
"Liander N.V.","GAS Liander",,Galjoenstraat,1034GZ,1034HG,AMSTERDAM,NL,GAS,KVB,29,100,65.52,100,100,G4,1381,0,31.03,
"Liander N.V.","Liander N.V. (NW)",,Beurtschipstraat,1034HA,1034HA,AMSTERDAM,NL,ELK,KVB,19,100,0,100,100,3x25,1505,0,0,
"Liander N.V.","Liander N.V. (NW)",,Beurtschipstraat,1034HB,1034HB,AMSTERDAM,NL,ELK,KVB,18,100,0,100,100,3x25,1410,0,0,
"Liander N.V.","Liander N.V. (NW)",,Dekschuitstraat,1034HC,1034HC,AMSTERDAM,NL,ELK,KVB,53,96.23,81.13,100,83,1x35,3257,0,0,1
"Liander N.V.","Liander N.V. (NW)",,Dekschuitstraat,1034HD,1034HD,AMSTERDAM,NL,ELK,KVB,32,90.63,40.63,100,63,3x25,2069,6.25,3.13,1.3
"Liander N.V.","Liander N.V. (NW)",,Dekschuitstraat,1034HE,1034HE,AMSTERDAM,NL,ELK,KVB,19,100,31.58,100,68,3x25,1093,0,0,1
"Liander N.V.","Liander N.V. (NW)",,Dekschuitstraat,1034HG,1034HG,AMSTERDAM,NL,ELK,KVB,21,100,95.24,100,67,1x25,3131,47.62,47.62,1
,"GAS Liander",,Dekschuitstraat,1034HH,1034HH,AMSTERDAM,NL,GAS,KVB,21,100,100,100,100,G4,1200,0,57.14,
"Liander N.V.","Liander N.V. (NW)",,Dekschuitstraat,1034HH,1034HH,AMSTERDAM,NL,ELK,KVB,22,100,95.45,100,68,1x25,2462,59.09,54.55,1.1
,"GAS Liander",,Dekschuitstraat,1034HJ,1034HJ,AMSTERDAM,NL,GAS,KVB,20,100,100,100,100,G4,1214,0,10,
"Liander N.V.","Liander N.V. (NW)",,Dekschuitstraat,1034HJ,1034HJ,AMSTERDAM,NL,ELK,KVB,52,100,88.46,100,88,1x25,1274,5.77,9.62,1
,"GAS Liander",,Dekschuitstraat,1034HK,1034HK,AMSTERDAM,NL,GAS,KVB,20,100,100,100,100,G4,1231,0,15,
,"Liander N.V. (NW)",,Dekschuitstraat,1034HK,1034HK,AMSTERDAM,NL,ELK,KVB,20,100,100,100,90,1x25,2508,20,15,1.1
,"Liander N.V. (NW)",,Lichterstraat,1034HL,1034HL,AMSTERDAM,NL,ELK,KVB,17,100,100,100,71,1x25,3102,35.29,35.29,1
,"GAS Liander",,Lichterstraat,1034HL,1034HL,AMSTERDAM,NL,GAS,KVB,16,100,100,100,100,G4,1331,0,31.25,
,"Liander N.V. (NW)",,Lichterstraat,1034HM,1034HM,AMSTERDAM,NL,ELK,KVB,24,100,91.67,100,75,1x25,1309,29.17,29.17,1
,"GAS Liander",,Lichterstraat,1034HM,1034HM,AMSTERDAM,NL,GAS,KVB,17,100,100,100,100,G4,1107,0,35.29,
,"GAS Liander",,Lichterstraat,1034HN,1034HN,AMSTERDAM,NL,GAS,KVB,10,100,90,100,90,G4,5989,0,30,
,"Liander N.V. (NW)",,Lichterstraat,1034HN,1034HP,AMSTERDAM,NL,ELK,KVB,44,100,86.36,100,80,1x25,1941,18.18,13.64,1
,"GAS Liander",,Lichterstraat,1034HP,1034HP,AMSTERDAM,NL,GAS,KVB,18,100,100,100,100,G4,1171,0,11.11,
,"Liander N.V. (NW)",,Lichterstraat,1034HR,1034HR,AMSTERDAM,NL,ELK,KVB,25,100,100,100,96,1x25,2472,4,4,1
,"GAS Liander",,Lichterstraat,1034HR,1034HR,AMSTERDAM,NL,GAS,KVB,25,100,100,100,100,G4,1060,0,4,
,"GAS Liander",,Lichterstraat,1034HS,1034HS,AMSTERDAM,NL,GAS,KVB,11,100,100,100,100,G4,1181,0,0,
,"Liander N.V. (NW)",,Lichterstraat,1034HS,1034HS,AMSTERDAM,NL,ELK,KVB,11,100,100,100,100,1x25,1973,0,0,1
,"GAS Liander",,Tjalkstraat,1034HT,1034HV,AMSTERDAM,NL,GAS,KVB,23,100,95.65,100,100,G4,1596,0,30.43,
,"Liander N.V. (NW)",,Tjalkstraat,1034HT,1034HT,AMSTERDAM,NL,ELK,KVB,20,100,70,100,85,1x25,1255,5,5,1
,"Liander N.V. (NW)",,Tjalkstraat,1034HV,1034HV,AMSTERDAM,NL,ELK,KVB,17,100,100,100,82,1x25,1575,41.18,35.29,1.1
,"Liander N.V. (NW)",,Tjalkstraat,1034HW,1034HW,AMSTERDAM,NL,ELK,KVB,28,100,71.43,100,89,1x25,1371,28.57,25,1
,"GAS Liander",,Tjalkstraat,1034HW,1034HW,AMSTERDAM,NL,GAS,KVB,16,100,100,100,100,G4,1028,0,37.5,
,"Liander N.V. (NW)",,Tjalkstraat,1034JA,1034JA,AMSTERDAM,NL,ELK,KVB,21,100,100,100,86,1x25,3185,19.05,14.29,1.1
,"GAS Liander",,Tjalkstraat,1034JA,1034JA,AMSTERDAM,NL,GAS,KVB,20,100,100,100,100,G4,1276,0,10,
,"GAS Liander",,Tjalkstraat,1034JB,1034JB,AMSTERDAM,NL,GAS,KVB,20,100,100,100,100,G4,1082,0,5,
,"Liander N.V. (NW)",,Tjalkstraat,1034JB,1034JB,AMSTERDAM,NL,ELK,KVB,20,100,100,100,90,1x25,2285,10,5,1.1
,"GAS Liander",,Tjalkstraat,1034JC,1034JC,AMSTERDAM,NL,GAS,KVB,20,100,100,100,100,G4,1263,0,25,
,"Liander N.V. (NW)",,Tjalkstraat,1034JC,1034JC,AMSTERDAM,NL,ELK,KVB,53,100,81.13,100,83,1x25,1245,13.21,13.21,1
,"Liander N.V. (NW)",,Tjalkstraat,1034JD,1034JD,AMSTERDAM,NL,ELK,KVB,20,100,100,100,90,1x25,2234,15,10,1.1
,"GAS Liander",,Tjalkstraat,1034JD,1034JD,AMSTERDAM,NL,GAS,KVB,20,100,100,100,100,G4,1156,0,10,
"Liander N.V.","Liander N.V. (NW)",,Parlevinkerpad,1034JE,1034JG,AMSTERDAM,NL,ELK,KVB,23,100,4.35,100,74,3x25,3538,0,0,1
"Liander N.V.","GAS Liander",,Parlevinkerpad,1034JE,1034JG,AMSTERDAM,NL,GAS,KVB,19,100,5.26,100,100,G4,1023,0,0,
"Liander N.V.","Liander N.V. (NW)",,Kustvaarderstraat,1034JH,1034JH,AMSTERDAM,NL,ELK,KVB,37,100,45.95,100,54,3x25,2362,48.65,45.95,
"Liander N.V.","GAS Liander",,Fluitschipstraat,1034JH,1034JH,AMSTERDAM,NL,GAS,KVB,18,100,0,100,100,G4,1246,0,0,
"Liander N.V.","GAS Liander",,Fluitschipstraat,1034JJ,1034JJ,AMSTERDAM,NL,GAS,KVB,10,100,0,100,90,G4,1524,0,0,
"Liander N.V.","Liander N.V. (NW)",,Fluitschipstraat,1034JJ,1034JJ,AMSTERDAM,NL,ELK,KVB,34,100,64.71,100,62,1x35,5688,2.94,2.94,1
"Liander N.V.","GAS Liander",,Kofschipstraat,1034JK,1034JK,AMSTERDAM,NL,GAS,KVB,18,100,0,100,100,G4,1256,0,0,
"Liander N.V.","Liander N.V. (NW)",,Kofschipstraat,1034JK,1034JK,AMSTERDAM,NL,ELK,KVB,43,100,41.86,100,51,1x35,2410,60.47,41.86,
"Liander N.V.","Liander N.V. (NW)",,Kofschipstraat,1034JL,1034JL,AMSTERDAM,NL,ELK,KVB,30,100,63.33,100,63,1x35,2981,30,30,1
"Liander N.V.","GAS Liander",,Kofschipstraat,1034JL,1034JL,AMSTERDAM,NL,GAS,KVB,11,100,0,100,100,G4,1152,0,0,
"Liander N.V.","GAS Liander",,Kofschipstraat,1034JM,1034JM,AMSTERDAM,NL,GAS,KVB,16,100,0,100,100,G4,1170,0,0,
"Liander N.V.","Liander N.V. (NW)",,Kofschipstraat,1034JM,1034JM,AMSTERDAM,NL,ELK,KVB,43,100,55.81,100,56,1x35,3958,4.65,0,1
"Liander N.V.","Liander N.V. (NW)",,Sleepbootstraat,1034JN,1034JN,AMSTERDAM,NL,ELK,KVB,33,100,42.42,100,61,3x25,2435,6.06,6.06,1
"Liander N.V.","GAS Liander",,Sleepbootstraat,1034JN,1034JN,AMSTERDAM,NL,GAS,KVB,18,100,0,100,100,G4,1230,0,0,
"Liander N.V.","Liander N.V. (NW)",,Sleepbootstraat,1034JP,1034JP,AMSTERDAM,NL,ELK,KVB,103,88.35,76.7,100,49,1x35,3635,70.87,66.99,1.3
"Liander N.V.","GAS Liander",,Sleepbootstraat,1034JP,1034JP,AMSTERDAM,NL,GAS,KVB,17,100,0,100,100,G4,1235,0,0,
"Liander N.V.","GAS Liander",,Sleepbootstraat,1034JR,1034JR,AMSTERDAM,NL,GAS,KVB,10,100,0,100,90,G4,1317,0,0,
"Liander N.V.","Liander N.V. (NW)",,Sleepbootstraat,1034JR,1034JR,AMSTERDAM,NL,ELK,KVB,11,100,0,100,91,3x25,1802,0,0,
"Liander N.V.","Liander N.V. (NW)",,Raderbootstraat,1034JS,1034JS,AMSTERDAM,NL,ELK,KVB,18,100,0,100,100,3x25,1907,0,0,
