MEETVERANTWOORDELIJKE,NETBEHEERDER,NETGEBIED,STRAATNAAM,POSTCODE_VAN,POSTCODE_TOT,WOONPLAATS,LANDCODE,PRODUCTSOORT,VERBRUIKSSEGMENT,Aantal Aansluitingen,%Leveringsrichting,%Fysieke status,%Defintieve aansl (NRM),%Soort aansluiting,Soort aan,,,,,longitude,latitude
Liander N.V.,Liander N.V. (NW),Liander NW,Marius Meijboomstraat,1087LD,1087LD,AMSTERDAM,NL,ELK,KVB,51,100,92.16,100,59,3x25,3765,1.96,0,4,52.35102714,5.009984658
Liander N.V.,Liander N.V. (NW),Liander NW,Ben van Meerendonkstraat,1087LE,1087LE,AMSTERDAM,NL,ELK,KVB,63,100,100,100,98,3x25,3839,1.59,0,4,52.35093628,5.008063471
Liander N.V.,Liander N.V. (NW),Liander NW,Eva Besnyostraat,1087LG,1087LG,AMSTERDAM,NL,ELK,KVB,168,100,97.62,100,62,3x25,2687,0,0,4,52.35061289,5.007070186
Liander N.V.,Liander N.V. (NW),Liander NW,Wim Noordhoekkade,1087LH,1087LH,AMSTERDAM,NL,ELK,KVB,33,100,87.88,100,39,1x50,11416,3.03,0,4,52.35018825,5.01116791
Liander N.V.,Liander N.V. (NW),Liander NW,Fritz Dietrich Kahlenber,1087LL,1087LL,AMSTERDAM,NL,ELK,KVB,153,100,100,100,56,1x50,2666,6.54,0,4,52.34934517,5.010160493
Liander N.V.,Liander N.V. (NW),Liander NW,Eva Besnyostraat,1087LM,1087LM,AMSTERDAM,NL,ELK,KVB,85,100,94.12,100,68,3x25,1972,24.71,0,4,52.34857269,5.01035799
Liander N.V.,Liander N.V. (NW),Liander NW,Ben van Meerendonkstraat,1087LN,1087LN,AMSTERDAM,NL,ELK,KVB,82,100,100,100,99,1x50,3058,8.54,0,4,52.34921148,5.011776927
Liander N.V.,Liander N.V. (NW),Liander NW,Annie Boshof,1087LP,1087LP,AMSTERDAM,NL,ELK,KVB,20,100,100,100,100,1x50,2088,0,0,4,52.34859566,5.01150723
Liander N.V.,Liander N.V. (NW),Liander NW,Emmy Andriessestraat,1087LS,1087LS,AMSTERDAM,NL,ELK,KVB,56,100,94.64,100,66,1x50,3665,3.57,0,4,52.34754693,5.009332686
Liander N.V.,Liander N.V. (NW),Liander NW,IJburglaan,1087MA,1087MA,AMSTERDAM,NL,ELK,KVB,55,98.18,98.18,100,98,3x25,3789,1.82,0,3.9,52.35150327,5.001621935
Liander N.V.,Liander N.V. (NW),Liander NW,Jan Vrijmanstraat,1087MB,1087MB,AMSTERDAM,NL,ELK,KVB,95,98.95,98.95,100,72,3x25,5524,1.05,0,4,52.35010994,5.002427584
Liander N.V.,Liander N.V. (NW),Liander NW,Jan Vrijmanstraat,1087MC,1087MC,AMSTERDAM,NL,ELK,KVB,33,96.97,100,100,67,3x25,3747,0,0,4,52.34976847,5.002405764
Liander N.V.,Liander N.V. (NW),Liander NW,Max de Haasstraat,1087MD,1087MD,AMSTERDAM,NL,ELK,KVB,24,100,100,100,71,3x25,3208,4.17,0,4,52.35085868,5.000675275
Liander N.V.,Liander N.V. (NW),Liander NW,Maurits Bingerplantsoen,1087ME,1087ME,AMSTERDAM,NL,ELK,KVB,17,100,94.12,100,100,3x25,2804,0,0,4,52.35012361,5.001455979
Liander N.V.,Liander N.V. (NW),Liander NW,Nico Jessekade,1087MG,1087MG,AMSTERDAM,NL,ELK,KVB,36,100,100,100,58,3x25,4183,0,0,4,52.34964141,5.001555201
Liander N.V.,Liander N.V. (NW),Liander NW,Loet C. Barnstijnstraat,1087MH,1087MH,AMSTERDAM,NL,ELK,KVB,18,100,100,100,61,1x50,2766,0,0,4,52.3496181,5.002939506
Liander N.V.,Liander N.V. (NW),Liander NW,Emmy Andriessestraat,1087MJ,1087MJ,AMSTERDAM,NL,ELK,KVB,30,100,96.67,100,60,3x25,5278,13.33,0,4,52.35005166,5.004328477
Liander N.V.,Liander N.V. (NW),Liander NW,Jaap Speyerstraat,1087MK,1087MK,AMSTERDAM,NL,ELK,KVB,99,100,97.98,100,73,3x25,2128,2.02,0,4,52.34903505,5.005411205
Liander N.V.,Liander N.V. (NW),Liander NW,Emmy Andriessestraat,1087ML,1087ML,AMSTERDAM,NL,ELK,KVB,143,100,100,100,71,3x25,3117,0,0.7,4,52.34873103,5.006833078
Liander N.V.,Liander N.V. (NW),Liander NW,Jan Vrijmanstraat,1087MN,1087MN,AMSTERDAM,NL,ELK,KVB,78,98.72,100,100,86,1x50,2225,0,0,4,52.34735328,5.00765979
Liander N.V.,Liander N.V. (NW),Liander NW,Nico Jessekade,1087MR,1087MR,AMSTERDAM,NL,ELK,KVB,17,100,100,100,100,3x25,2789,0,0,4,52.34736475,5.005276498
Liander N.V.,Liander N.V. (NW),Liander NW,Fritz Dietrich Kahlenber,1087MS,1087MS,AMSTERDAM,NL,ELK,KVB,14,100,100,100,93,1x50,3245,0,0,4,52.34748135,5.007130906
Liander N.V.,Liander N.V. (NW),Liander NW,Peter Martensstraat,1087NA,1087NA,AMSTERDAM,NL,ELK,KVB,29,100,82.76,100,66,1x50,3618,20.69,0,4,52.34742298,5.011113784
Liander N.V.,Liander N.V. (NW),Liander NW,Jan Vrijmanstraat,1087NB,1087NB,AMSTERDAM,NL,ELK,KVB,30,100,100,100,87,1x50,4303,0,0,4,52.34613294,5.009993949
Liander N.V.,Liander N.V. (NW),Liander NW,Nico Jessekade,1087NC,1087ND,AMSTERDAM,NL,ELK,KVB,12,100,100,100,92,1x50,3307,0,0,4,52.34638619,5.010640362
Liander N.V.,Liander N.V. (NW),Liander NW,Emmy Andriessestraat,1087NE,1087NE,AMSTERDAM,NL,ELK,KVB,73,100,100,100,97,1x50,2489,0,0,4,52.34656693,5.011029497
Liander N.V.,Liander N.V. (NW),Liander NW,Beemdgrasstraat,1087SB,1087SC,AMSTERDAM,NL,ELK,KVB,17,100,52.94,100,76,3x25,5068,0,0,4,52.34707367,5.000932532
Liander N.V.,Liander N.V. (NW),Liander NW,Dennenhof,1087SE,1091AA,AMSTERDAM,NL,ELK,KVB,37,100,75.68,100,49,1x25,3692,8.11,0,2,52.36125996,4.915127271
Liander N.V.,Liander N.V. (NW),Liander NW,'s-Gravesandestraat,1091AB,1091AC,AMSTERDAM,NL,ELK,KVB,46,100,97.83,100,54,1x25,2982,32.61,0,1.3,52.35992833,4.915928418
Liander N.V.,Liander N.V. (NW),Liander NW,Camperstraat,1091AD,1091AD,AMSTERDAM,NL,ELK,KVB,39,100,92.31,100,67,1x25,3185,5.13,0,1.7,52.35871353,4.913172297
Liander N.V.,Liander N.V. (NW),Liander NW,Camperstraat,1091AE,1091AE,AMSTERDAM,NL,ELK,KVB,15,100,100,100,93,1x25,3613,0,0,1.1,52.35904861,4.912582931
Liander N.V.,Liander N.V. (NW),Liander NW,Camperstraat,1091AG,1091AG,AMSTERDAM,NL,ELK,KVB,83,100,85.54,100,71,1x50,1485,0,0,3.5,52.35857952,4.91289456
Liander N.V.,Liander N.V. (NW),Liander NW,Camperstraat,1091AH,1091AH,AMSTERDAM,NL,ELK,KVB,16,100,100,100,81,1x25,4531,12.5,0,1.1,52.35792851,4.913327769
Liander N.V.,Liander N.V. (NW),Liander NW,Camperstraat,1091AJ,1091AJ,AMSTERDAM,NL,ELK,KVB,12,100,100,100,83,1x25,5991,16.67,0,1.3,52.35744977,4.913628159
Liander N.V.,Liander N.V. (NW),Liander NW,Tweede Boerhaavestraat,1091AK,1091AK,AMSTERDAM,NL,ELK,KVB,29,100,89.66,100,59,1x25,2475,10.34,0,1.7,52.35918942,4.911666607
Liander N.V.,Liander N.V. (NW),Liander NW,Tweede Boerhaavestraat,1091AL,1091AL,AMSTERDAM,NL,ELK,KVB,44,100,97.73,100,95,1x25,1600,2.27,0,1.1,52.35996937,4.914253927
Liander N.V.,Liander N.V. (NW),Liander NW,Tweede Boerhaavestraat,1091AM,1091AM,AMSTERDAM,NL,ELK,KVB,21,100,100,100,90,1x25,2408,4.76,0,1,52.36017815,4.915334238
Liander N.V.,Liander N.V. (NW),Liander NW,Tweede Boerhaavestraat,1091AN,1091AN,AMSTERDAM,NL,ELK,KVB,29,100,96.55,100,76,1x25,3744,3.45,0,1.2,52.35879456,4.910858111
Liander N.V.,Liander N.V. (NW),Liander NW,Tweede Boerhaavestraat,1091AP,1091AP,AMSTERDAM,NL,ELK,KVB,25,100,96,100,92,1x25,1990,0,0,1.1,52.35970416,4.913994125
Liander N.V.,Liander N.V. (NW),Liander NW,Tweede Boerhaavestraat,1091AR,1091AR,AMSTERDAM,NL,ELK,KVB,33,100,96.97,100,52,1x25,3108,3.03,0,2.3,52.35984386,4.914715488
Liander N.V.,Liander N.V. (NW),Liander NW,Boerhaaveplein,1091AS,1091AS,AMSTERDAM,NL,ELK,KVB,17,100,100,100,65,3x25,3107,11.76,0,3.6,52.35937921,4.912598827
Liander N.V.,Liander N.V. (NW),Liander NW,Boerhaaveplein,1091AT,1091AT,AMSTERDAM,NL,ELK,KVB,20,100,95,100,40,1x50,4655,10,0,2.7,52.35932595,4.913182838
Liander N.V.,Liander N.V. (NW),Liander NW,Andreas Bonnstraat,1091AV,1091AV,AMSTERDAM,NL,ELK,KVB,25,100,100,100,84,1x25,2358,4,0,1.2,52.35952945,4.913920513
Liander N.V.,Liander N.V. (NW),Liander NW,Andreas Bonnstraat,1091AW,1091AW,AMSTERDAM,NL,ELK,KVB,29,100,96.55,100,97,1x25,1764,0,0,1,52.35941508,4.914483221
Liander N.V.,Liander N.V. (NW),Liander NW,Andreas Bonnstraat,1091AX,1091AX,AMSTERDAM,NL,ELK,KVB,34,100,100,100,97,1x25,1827,5.88,0,1.1,52.35977699,4.911447717
Liander N.V.,Liander N.V. (NW),Liander NW,Andreas Bonnstraat,1091AZ,1091AZ,AMSTERDAM,NL,ELK,KVB,23,100,95.65,100,83,1x25,2221,0,0,1.3,52.3595587,4.912532759
Liander N.V.,Liander N.V. (NW),Liander NW,Andreas Bonnstraat,1091BA,1091BA,AMSTERDAM,NL,ELK,KVB,32,96.88,100,100,44,3x25,3133,12.5,0,2.5,52.35927379,4.913938018
Liander N.V.,Liander N.V. (NW),Liander NW,'s-Gravesandeplein,1091BB,1091BB,AMSTERDAM,NL,ELK,KVB,49,100,87.76,100,63,1x25,3492,12.24,0,1.4,52.35947051,4.915316598
Liander N.V.,Liander N.V. (NW),Liander NW,'s-Gravesandeplein,1091BC,1091BC,AMSTERDAM,NL,ELK,KVB,39,100,94.87,100,90,1x25,2355,10.26,0,1.1,52.35894411,4.9149426
Liander N.V.,Liander N.V. (NW),Liander NW,Tilanusstraat,1091BD,1091BD,AMSTERDAM,NL,ELK,KVB,34,100,97.06,100,94,1x25,2290,0,0,1.1,52.35848111,4.910836169
Liander N.V.,Liander N.V. (NW),Liander NW,Tilanusstraat,1091BE,1091BE,AMSTERDAM,NL,ELK,KVB,48,100,97.92,100,71,1x25,2189,4.17,0,1.7,52.35876274,4.912357891
Liander N.V.,Liander N.V. (NW),Liander NW,Tilanusstraat,1091BG,1091BG,AMSTERDAM,NL,ELK,KVB,55,100,98.18,100,78,1x25,2039,5.45,0,1.5,52.35902916,4.913474836
Liander N.V.,Liander N.V. (NW),Liander NW,Tilanusstraat,1091BH,1091BH,AMSTERDAM,NL,ELK,KVB,25,100,100,100,84,1x25,5025,12,0,2,52.35814602,4.91058321
Liander N.V.,Liander N.V. (NW),Liander NW,Tilanusstraat,1091BJ,1091BJ,AMSTERDAM,NL,ELK,KVB,19,100,94.74,100,95,1x25,2109,5.26,0,1.9,52.35828272,4.911134194
Liander N.V.,Liander N.V. (NW),Liander NW,Tilanusstraat,1091BK,1091BK,AMSTERDAM,NL,ELK,KVB,25,100,100,100,72,1x25,1925,0,0,1.8,52.35838509,4.911629469
Liander N.V.,Liander N.V. (NW),Liander NW,Tilanusstraat,1091BL,1091BL,AMSTERDAM,NL,ELK,KVB,29,100,20.69,100,69,3x25,3616,6.9,0,4,52.35844952,4.911911975
Liander N.V.,Liander N.V. (NW),Liander NW,Ruyschstraat,1091BP,1091BP,AMSTERDAM,NL,ELK,KVB,28,100,89.29,100,43,1x25,2303,7.14,0,2.5,52.35697204,4.907610883
Liander N.V.,Liander N.V. (NW),Liander NW,Ruyschstraat,1091BR,1091BR,AMSTERDAM,NL,ELK,KVB,37,100,56.76,100,62,3x25,6781,8.11,0,2.7,52.35720737,4.908520453
Liander N.V.,Liander N.V. (NW),Liander NW,Ruyschstraat,1091BS,1091BS,AMSTERDAM,NL,ELK,KVB,33,100,96.97,100,52,1x25,2138,9.09,0,2.1,52.35739092,4.909254783
Liander N.V.,Liander N.V. (NW),Liander NW,Ruyschstraat,1091BT,1091BT,AMSTERDAM,NL,ELK,KVB,12,100,100,100,100,1x25,2361,0,0,2,52.35772833,4.910627905
Liander N.V.,Liander N.V. (NW),Liander NW,Ruyschstraat,1091BV,1091BV,AMSTERDAM,NL,ELK,KVB,12,100,100,100,83,1x25,2611,8.33,0,1.9,52.35780534,4.910967153
Liander N.V.,Liander N.V. (NW),Liander NW,Ruyschstraat,1091BW,1091BW,AMSTERDAM,NL,ELK,KVB,15,100,100,100,100,1x25,2051,0,0,1.9,52.35790748,4.911369744
Liander N.V.,Liander N.V. (NW),Liander NW,Ruyschstraat,1091BX,1091BX,AMSTERDAM,NL,ELK,KVB,70,98.57,90,100,46,1x25,3461,4.29,0,2.4,52.35810785,4.912077579
Liander N.V.,Liander N.V. (NW),Liander NW,Ruyschstraat,1091BZ,1091BZ,AMSTERDAM,NL,ELK,KVB,28,100,100,100,93,1x25,1740,3.57,0,1.1,52.35829515,4.912808651
Liander N.V.,Liander N.V. (NW),Liander NW,Ruyschstraat,1091CA,1091CB,AMSTERDAM,NL,ELK,KVB,32,100,96.88,100,53,1x25,2562,3.13,0,2.1,52.35680238,4.90797725
Liander N.V.,Liander N.V. (NW),Liander NW,Ruyschstraat,1091CC,1091CC,AMSTERDAM,NL,ELK,KVB,30,100,96.67,100,70,1x25,2210,6.67,0,2,52.35705564,4.908929889
Liander N.V.,Liander N.V. (NW),Liander NW,Ruyschstraat,1091CD,1091CD,AMSTERDAM,NL,ELK,KVB,36,100,97.22,100,42,3x25,3627,11.11,0,2.8,52.35720664,4.909527973
Liander N.V.,Liander N.V. (NW),Liander NW,Ruyschstraat,1091CE,1091CE,AMSTERDAM,NL,ELK,KVB,43,100,97.67,100,70,1x25,5081,9.3,0,1.3,52.35764134,4.911263247
Liander N.V.,Liander N.V. (NW),Liander NW,Ruyschstraat,1091CG,1091CG,AMSTERDAM,NL,ELK,KVB,44,100,100,100,93,1x25,1461,2.27,0,1,52.35784143,4.912068715
Liander N.V.,Liander N.V. (NW),Liander NW,Ruyschstraat,1091CH,1091CH,AMSTERDAM,NL,ELK,KVB,41,100,97.56,100,98,1x25,1597,0,0,1,52.35804871,4.912926014
Liander N.V.,Liander N.V. (NW),Liander NW,Blasiusstraat,1091CJ,1091CJ,AMSTERDAM,NL,ELK,KVB,37,100,81.08,100,57,1x25,2133,5.41,0,1.4,52.35639,4.907868484
Liander N.V.,Liander N.V. (NW),Liander NW,Blasiusstraat,1091CK,1091CK,AMSTERDAM,NL,ELK,KVB,39,100,92.31,100,46,1x25,1978,2.56,0,1.7,52.35659177,4.908750636
Liander N.V.,Liander N.V. (NW),Liander NW,Blasiusstraat,1091CL,1091CL,AMSTERDAM,NL,ELK,KVB,44,100,93.18,100,66,1x25,2194,4.55,0,1.3,52.35679255,4.909606743
Liander N.V.,Liander N.V. (NW),Liander NW,Blasiusstraat,1091CM,1091CM,AMSTERDAM,NL,ELK,KVB,33,100,100,100,94,1x25,2525,0,0,1.2,52.35724771,4.91125716
Liander N.V.,Liander N.V. (NW),Liander NW,Blasiusstraat,1091CN,1091CN,AMSTERDAM,NL,ELK,KVB,34,100,100,100,94,1x25,1885,0,0,1.1,52.35744979,4.912157972
Liander N.V.,Liander N.V. (NW),Liander NW,Blasiusstraat,1091CP,1091CP,AMSTERDAM,NL,ELK,KVB,47,100,100,100,96,1x25,1716,0,0,1,52.35766185,4.912984675
Liander N.V.,Liander N.V. (NW),Liander NW,Blasiusstraat,1091CR,1091CR,AMSTERDAM,NL,ELK,KVB,33,100,96.97,100,52,1x25,2080,12.12,0,2,52.35618794,4.907867404
Liander N.V.,Liander N.V. (NW),Liander NW,Blasiusstraat,1091CS,1091CS,AMSTERDAM,NL,ELK,KVB,39,100,100,100,69,1x25,2054,2.56,0,1.6,52.35633912,4.908540221
Liander N.V.,Liander N.V. (NW),Liander NW,Blasiusstraat,1091CT,1091CT,AMSTERDAM,NL,ELK,KVB,31,100,100,100,77,1x25,3050,0,0,1.4,52.35648758,4.909152104
Liander N.V.,Liander N.V. (NW),Liander NW,Blasiusstraat,1091CV,1091CV,AMSTERDAM,NL,ELK,KVB,36,100,97.22,100,78,1x25,2262,8.33,0,1.5,52.35663171,4.909766275
Liander N.V.,Liander N.V. (NW),Liander NW,Blasiusstraat,1091CW,1091CW,AMSTERDAM,NL,ELK,KVB,54,100,100,100,91,1x25,1725,3.7,0,1.1,52.35705296,4.911381897
Liander N.V.,Liander N.V. (NW),Liander NW,Blasiusstraat,1091CX,1091CX,AMSTERDAM,NL,ELK,KVB,53,100,98.11,100,79,1x25,2054,0,0,1.4,52.35725529,4.912237783
Liander N.V.,Liander N.V. (NW),Liander NW,Blasiusstraat,1091CZ,1091CZ,AMSTERDAM,NL,ELK,KVB,53,100,96.23,100,77,1x25,2490,1.89,0,1.3,52.35747321,4.913061259
Liander N.V.,Liander N.V. (NW),Liander NW,Mauritsstraat,1091DA,1091DA,AMSTERDAM,NL,ELK,KVB,20,100,100,100,100,1x25,1582,0,0,1,52.35890626,4.906499754
Liander N.V.,Liander N.V. (NW),Liander NW,Sajetplein,1091DB,1091DB,AMSTERDAM,NL,ELK,KVB,19,100,100,100,95,1x25,2014,5.26,0,1.5,52.36091433,4.913753091
Liander N.V.,Liander N.V. (NW),Liander NW,Van Musschenbroekstraat,1091DC,1091DE,AMSTERDAM,NL,ELK,KVB,28,100,100,100,89,1x25,3297,3.57,0,1.1,52.36092519,4.915350062
Liander N.V.,Liander N.V. (NW),Liander NW,'s-Gravesandestraat,1091DG,1091DG,AMSTERDAM,NL,ELK,KVB,10,100,100,100,100,1x25,1325,0,0,1.3,52.36050641,4.915582877
Liander N.V.,Liander N.V. (NW),Liander NW,Boerhaaveplein,1091DH,1091DH,AMSTERDAM,NL,ELK,KVB,40,100,100,100,88,1x25,2758,7.5,0,1.1,52.36002635,4.91249118
Liander N.V.,Liander N.V. (NW),Liander NW,Sajetplein,1091DJ,1091DJ,AMSTERDAM,NL,ELK,KVB,25,100,100,100,96,1x25,2144,8,0,1.2,52.36065849,4.91356482
Liander N.V.,Liander N.V. (NW),Liander NW,Sajetplein,1091DK,1091DK,AMSTERDAM,NL,ELK,KVB,26,100,100,100,88,1x25,1728,7.69,0,1.1,52.36063208,4.914148663
Liander N.V.,Liander N.V. (NW),Liander NW,Mary Zeldenruststraat,1091DL,1091DL,AMSTERDAM,NL,ELK,KVB,21,100,100,100,100,1x25,1992,4.76,0,1,52.36039904,4.913166082
Liander N.V.,Liander N.V. (NW),Liander NW,Mary Zeldenruststraat,1091DM,1091DM,AMSTERDAM,NL,ELK,KVB,16,100,100,100,81,1x25,2492,18.75,0,1.3,52.36073539,4.914906528
Liander N.V.,Liander N.V. (NW),Liander NW,Mary Zeldenruststraat,1091DN,1091DN,AMSTERDAM,NL,ELK,KVB,37,100,97.3,100,97,1x25,2451,2.7,0,1.1,52.36025563,4.913615119
Liander N.V.,Liander N.V. (NW),Liander NW,Mary Zeldenruststraat,1091DP,1091DP,AMSTERDAM,NL,ELK,KVB,36,100,100,100,97,1x25,2124,2.78,0,1.1,52.36050993,4.914963817
Liander N.V.,Liander N.V. (NW),Liander NW,Muntendamstraat,1091DR,1091DR,AMSTERDAM,NL,ELK,KVB,33,100,100,100,97,1x25,2102,6.06,0,1.1,52.36043035,4.912576473
Liander N.V.,Liander N.V. (NW),Liander NW,Boerhaaveplein,1091DS,1091DS,AMSTERDAM,NL,ELK,KVB,10,100,100,100,70,1x25,1735,0,0,1,52.35989147,4.913137821
Liander N.V.,Liander N.V. (NW),Liander NW,Muntendamstraat,1091DT,1091DT,AMSTERDAM,NL,ELK,KVB,17,100,100,100,88,1x25,2757,0,0,1.2,52.36068306,4.912132437
Liander N.V.,Liander N.V. (NW),Liander NW,Muntendamstraat,1091DV,1091DV,AMSTERDAM,NL,ELK,KVB,27,100,100,100,100,1x25,2158,0,0,1,52.36040382,4.912298704
Liander N.V.,Liander N.V. (NW),Liander NW,Ruyschstraat,1091DX,1091DZ,AMSTERDAM,NL,ELK,KVB,17,100,100,100,82,1x25,1999,17.65,0,1,52.35880058,4.913474952
Liander N.V.,Liander N.V. (NW),Liander NW,Weesperzijde AB,1091EA,1091EA,AMSTERDAM,NL,ELK,KVB,40,100,97.5,100,53,1x25,3370,17.5,0,1.4,52.35859267,4.906295668
Liander N.V.,Liander N.V. (NW),Liander NW,Weesperzijde AB,1091EB,1091EB,AMSTERDAM,NL,ELK,KVB,35,100,94.29,100,71,3x25,3275,8.57,0,2,52.35796403,4.906566476
Liander N.V.,Liander N.V. (NW),Liander NW,Weesperzijde AB,1091EC,1091EC,AMSTERDAM,NL,ELK,KVB,33,100,90.91,100,76,3x25,9557,18.18,0,2.4,52.35738889,4.906826557
Liander N.V.,Liander N.V. (NW),Liander NW,Weesperzijde AB,1091ED,1091ED,AMSTERDAM,NL,ELK,KVB,32,100,87.5,100,59,3x25,3015,18.75,0,1.5,52.35645764,4.908232201
Liander N.V.,Liander N.V. (NW),Liander NW,Weesperzijde AB,1091EE,1091EE,AMSTERDAM,NL,ELK,KVB,27,100,85.19,100,48,3x25,5563,37.04,0,1.5,52.35582061,4.907455743
Liander N.V.,Liander N.V. (NW),Liander NW,Weesperzijde AB,1091EG,1091EG,AMSTERDAM,NL,ELK,KVB,40,97.5,97.5,100,50,1x25,5877,17.5,0,1.6,52.35501584,4.90816291
Liander N.V.,Liander N.V. (NW),Liander NW,Weesperzijde AB,1091EH,1091EH,AMSTERDAM,NL,ELK,KVB,45,100,82.22,100,60,3x25,6201,11.11,0,2.5,52.3538551,4.909525555
Liander N.V.,Liander N.V. (NW),Liander NW,Weesperzijde,1091EJ,1091EJ,AMSTERDAM,NL,ELK,KVB,43,100,97.67,100,47,3x25,3911,9.3,0,1.8,52.3532672,4.910346323
Liander N.V.,Liander N.V. (NW),Liander NW,Weesperzijde AB,1091EK,1091EK,AMSTERDAM,NL,ELK,KVB,32,100,93.75,100,56,3x25,4231,9.38,0,1.5,52.35258047,4.9108177
Liander N.V.,Liander N.V. (NW),Liander NW,Weesperzijde AB,1091EL,1091EL,AMSTERDAM,NL,ELK,KVB,23,100,100,100,48,1x25,3500,13.04,0,1.2,52.35208464,4.91128797
Liander N.V.,Liander N.V. (NW),Liander NW,Weesperzijde AB,1091EM,1091EM,AMSTERDAM,NL,ELK,KVB,23,100,100,100,61,1x25,2373,0,0,1.6,52.3515103,4.911739859
Liander N.V.,Liander N.V. (NW),Liander NW,Weesperzijde AB,1091EN,1091EN,AMSTERDAM,NL,ELK,KVB,43,100,95.35,100,35,3x25,7180,13.95,0,2.5,52.35102848,4.912532544
Liander N.V.,Liander N.V. (NW),Liander NW,Weesperzijde AB,1091EP,1091EP,AMSTERDAM,NL,ELK,KVB,19,100,94.74,100,68,1x25,5491,10.53,0,1.4,52.35044709,4.91227164
Liander N.V.,Liander N.V. (NW),Liander NW,Weesperzijde,1091ER,1091ER,AMSTERDAM,NL,ELK,KVB,23,100,95.65,100,39,1x25,7233,8.7,0,1.7,52.35001879,4.912499339
Liander N.V.,Liander N.V. (NW),Liander NW,Weesperzijde AB,1091ES,1091ES,AMSTERDAM,NL,ELK,KVB,31,100,90.32,100,52,1x25,3862,9.68,0,1.6,52.34951296,4.912795076
Liander N.V.,Liander N.V. (NW),Liander NW,Weesperzijde AB,1091ET,1091ET,AMSTERDAM,NL,ELK,KVB,22,100,100,100,64,1x25,7093,22.73,0,1.5,52.34911747,4.913064303
Liander N.V.,Liander N.V. (NW),Liander NW,Weesperzijde AB,1091EV,1091EX,AMSTERDAM,NL,ELK,KVB,35,100,91.43,100,54,1x25,5586,17.14,0,1.5,52.34912874,4.913520139
Liander N.V.,Liander N.V. (NW),Liander NW,Schollenbrugstraat,1091EZ,1091EZ,AMSTERDAM,NL,ELK,KVB,28,100,100,100,46,1x25,3027,3.57,0,2.5,52.34933604,4.913980069
Liander N.V.,Liander N.V. (NW),Liander NW,Schollenbrugstraat,1091GA,1091GA,AMSTERDAM,NL,ELK,KVB,39,100,94.87,100,74,1x50,1713,2.56,0,3.8,52.34959939,4.914417997
Liander N.V.,Liander N.V. (NW),Liander NW,Schollenbrugstraat,1091GB,1091GB,AMSTERDAM,NL,ELK,KVB,31,100,100,100,58,1x25,1641,3.23,0,1.8,52.35016696,4.914199277
Liander N.V.,Liander N.V. (NW),Liander NW,Rhijnspoorplein,1091GC,1091GC,AMSTERDAM,NL,ELK,KVB,102,100,89.22,100,75,1x25,3523,8.82,0,1.2,52.35979275,4.909201331
Liander N.V.,Liander N.V. (NW),Liander NW,Rhijnspoorplein,1091GC,1091GC,AMSTERDAM,NL,ELK,KVB,102,100,89.22,100,75,1x25,3523,8.82,0,1.2,52.35979275,4.909201331,52.36082284,4.912872137
Liander N.V.,Liander N.V. (NW),Liander NW,Van Musschenbroekstraat,1091GD,1091GD,AMSTERDAM,NL,ELK,KVB,18,100,100,100,100,1x25,914,0,0,1,52.35972618,4.910969537
Liander N.V.,Liander N.V. (NW),Liander NW,Van Musschenbroekstraat,1091GE,1091GE,AMSTERDAM,NL,ELK,KVB,55,100,100,100,96,1x25,1757,0,0,1.2,52.35933073,4.910917641
Liander N.V.,Liander N.V. (NW),Liander NW,Van Musschenbroekstraat,1091GG,1091GG,AMSTERDAM,NL,ELK,KVB,17,100,100,100,94,1x25,2932,11.76,0,1.6,52.35981934,4.910652434
Liander N.V.,Liander N.V. (NW),Liander NW,Wibautstraat,1091GH,1091GH,AMSTERDAM,NL,ELK,KVB,43,100,93.02,100,72,1x25,3263,18.6,0,1.6,52.35766664,4.910539552
Liander N.V.,Liander N.V. (NW),Liander NW,Wibautstraat,1091GH,1091GH,AMSTERDAM,NL,ELK,KVB,43,100,93.02,100,72,1x25,3263,18.6,0,1.6,52.35766664,4.910539552,52.35530283,4.91166678
Liander N.V.,Liander N.V. (NW),Liander NW,Wibautstraat,1091GJ,1091GK,AMSTERDAM,NL,ELK,KVB,48,100,100,100,81,1x25,3751,8.33,0,1.2,52.35638353,4.911499459
Liander N.V.,Liander N.V. (NW),Liander NW,Wibautstraat,1091GL,1091GL,AMSTERDAM,NL,ELK,KVB,29,100,96.55,100,83,1x25,2721,10.34,0,1.3,52.35581688,4.912031498
Liander N.V.,Liander N.V. (NW),Liander NW,Wibautstraat,1091GM,1091GM,AMSTERDAM,NL,ELK,KVB,38,100,52.63,100,55,3x25,1312,10.53,0,2.5,52.35749684,4.909583275
Liander N.V.,Liander N.V. (NW),Liander NW,Wibautstraat,1091GN,1091GN,AMSTERDAM,NL,ELK,KVB,42,100,95.24,100,71,1x25,2409,11.9,0,1.6,52.35662101,4.910287121
Liander N.V.,Liander N.V. (NW),Liander NW,Wibautstraat,1091GP,1091GP,AMSTERDAM,NL,ELK,KVB,25,100,56,100,52,3x25,3899,20,0,1.3,52.35475462,4.911357413
Liander N.V.,Liander N.V. (NW),Liander NW,Wibautstraat,1091GR,1091GR,AMSTERDAM,NL,ELK,KVB,42,100,92.86,100,67,3x25,2438,4.76,0,1.8,52.35343287,4.912112853
